Date,solar.rad_1,solar.rad_2,wind_speed,gust_speed,temp_F,RH,rain_in,snowdepth_in,current,baro.pressure_psi,baro.temp_F
2019-12-11 09:30:00,9.4,5.6,0,0,35.492,100,0.02,-2.26,0.0063,12.3613,35.564
2019-12-11 10:00:00,11.9,6.9,0,0.56,35.685,100,0,-2.26,0.0063,12.3704,35.564
2019-12-11 10:30:00,24.4,14.4,0,0,35.638,100,0,-2.39,0.0063,12.3664,35.758
2019-12-11 11:00:00,39.4,23.1,0,0,35.782,100,0,-2.26,0.0063,12.3807,35.951
2019-12-11 11:30:00,36.9,21.9,0,0,36.361,100,0,-2.39,0.0063,12.3829,36.723
2019-12-11 12:00:00,43.1,24.4,0,0,36.603,100,0.01,-2.51,0.0063,12.3793,37.107
2019-12-11 12:30:00,71.9,41.9,0,0,37.274,100,0,-2.51,0.0063,12.3687,38.25
2019-12-11 13:00:00,68.1,40.6,0,1.12,38.226,100,0,-2.63,0.0063,12.3616,39.007
2019-12-11 13:30:00,66.9,39.4,0,0.56,39.36,100,0,-2.51,0.0063,12.3508,40.134
2019-12-11 14:00:00,30.6,18.1,0,5.08,39.078,100,0,-2.63,0.0063,12.3513,40.321
2019-12-11 14:30:00,60.6,35.6,0,4.5,39.267,100,0.02,-2.63,0.0063,12.3456,39.947
2019-12-11 15:00:00,36.9,21.9,0,2.82,38.889,100,0.03,-2.39,0.0063,12.3446,39.573
2019-12-11 15:30:00,44.4,25.6,0,3.94,39.36,100,0.03,-2.51,0.0063,12.3405,39.76
2019-12-11 16:00:00,20.6,11.9,0,3.38,39.173,100,0.01,-2.39,0.0063,12.3446,39.573
2019-12-11 16:30:00,13.1,6.9,0,4.5,37.893,100,0.01,-2.51,0.0063,12.3421,38.629
2019-12-11 17:00:00,5.6,3.1,0,3.38,38.653,100,0,-2.39,0.0063,12.3421,38.629
2019-12-11 17:30:00,0.6,0.6,0,4.5,38.7,100,0.02,-2.76,0.0063,12.3416,38.44
2019-12-11 18:00:00,0.6,0.6,0,6.2,38.464,100,0.01,-2.76,0.0063,12.3371,38.44
2019-12-11 18:30:00,0.6,0.6,0,3.38,38.131,100,0,-2.76,0.0063,12.3349,37.679
2019-12-11 19:00:00,0.6,0.6,0,2.82,38.653,100,0.03,-2.76,0.0063,12.3324,38.44
2019-12-11 19:30:00,0.6,0.6,0,0,36.603,100,0.04,-3.13,0.0063,12.3334,37.107
2019-12-11 20:00:00,0.6,0.6,0,0,35.976,100,0.05,-2.63,0.0063,12.34,36.145
2019-12-11 20:30:00,0.6,0.6,0,0,36.939,100,0.03,-2.88,0.0063,12.3466,36.914
2019-12-11 21:00:00,0.6,0.6,0,0,36.986,100,0.02,-3.01,0.0063,12.3523,37.297
2019-12-11 21:30:00,0.6,0.6,0,0,35.782,100,0.04,-2.88,0.0063,12.3485,35.951
2019-12-11 22:00:00,0.6,0.6,0,0,35.492,100,0.02,-3.01,0.0063,12.3516,35.37
2019-12-11 22:30:00,0.6,0.6,0,0,34.761,100,0,-2.88,0.0063,12.3505,34.981
2019-12-11 23:00:00,0.6,0.6,0,0,35.346,100,0.01,-2.88,0.0063,12.351,35.175
2019-12-11 23:30:00,0.6,0.6,0,1.7,35.83,100,0.02,-2.88,0.0063,12.3434,35.758
2019-12-12 00:00:00,0.6,0.6,0,0,35.976,100,0.05,-3.01,0.0063,12.3481,35.758
2019-12-12 00:30:00,0.6,0.6,0,0,36.12,100,0.03,-3.01,0.0063,12.3394,35.951
2019-12-12 01:00:00,0.6,0.6,0,0,36.842,100,0.04,-2.88,0.0063,12.34,36.145
2019-12-12 01:30:00,0.6,0.6,0,0.56,39.83,100,0.01,-3.01,0.0063,12.3431,39.007
2019-12-12 02:00:00,0.6,0.6,0,3.94,40.158,100,0,-3.26,0.0063,12.3411,39.947
2019-12-12 02:30:00,0.6,0.6,0,2.82,40.672,100,0,-3.26,0.0063,12.3466,40.321
2019-12-12 03:00:00,0.6,0.6,0,1.12,39.454,100,0,-3.26,0.0063,12.3436,39.196
2019-12-12 03:30:00,0.6,0.6,0,3.38,40.111,100,0,-2.88,0.0063,12.3456,39.947
2019-12-12 04:00:00,0.6,0.6,0,3.38,40.858,100,0,-3.01,0.0063,12.3518,40.509
2019-12-12 04:30:00,0.6,0.6,0,2.82,39.97,100,0,-3.26,0.0063,12.3462,40.134
2019-12-12 05:00:00,0.6,0.6,0,1.12,40.111,100,0,-3.26,0.0063,12.3488,39.384
2019-12-12 05:30:00,0.6,0.6,0,7.31,40.858,100,0,-3.26,0.0063,12.3513,40.321
2019-12-12 06:00:00,0.6,0.6,0,2.82,39.078,100,0,-3.38,0.0063,12.3498,39.76
2019-12-12 06:30:00,0.6,0.6,0,0,38.037,100,0,-3.26,0.0063,12.359,38.061
2019-12-12 07:00:00,0.6,0.6,0,0,37.274,100,0,-3.38,0.0063,12.3558,36.914
2019-12-12 07:30:00,0.6,0.6,0,0,36.603,100,0,-3.26,0.0063,12.3635,36.338
2019-12-12 08:00:00,0.6,0.6,0,0,36.025,100,0,-3.26,0.0063,12.3664,35.758
2019-12-12 08:30:00,1.9,0.6,0,0,36.025,100,0,-3.26,0.0063,12.3704,35.564
2019-12-12 09:00:00,16.9,9.4,0,0,36.651,100,0,-3.5,0.0063,12.3767,36.145
2019-12-12 09:30:00,38.1,20.6,0,2.26,41.23,100,0,-3.38,0.0063,12.3732,39.947
2019-12-12 10:00:00,26.9,14.4,0,3.94,41.508,100,0,-3.26,0.0063,12.3865,41.439
2019-12-12 10:30:00,93.1,51.9,0,4.5,42.017,100,0,-3.5,0.0063,12.3884,42.179
2019-12-12 11:00:00,70.6,39.4,0,4.5,42.525,100,0,-3.5,0.0063,12.3904,42.915
2019-12-12 11:30:00,41.9,23.1,0,5.08,42.202,100,0,-3.5,0.0063,12.3941,42.548
2019-12-12 12:00:00,108.1,60.6,0,4.5,42.064,100,0,-3.26,0.0063,12.3935,42.363
2019-12-12 12:30:00,118.1,66.9,0,6.76,42.433,98.3,0,-3.38,0.0063,12.3868,43.282
2019-12-12 13:00:00,108.1,59.4,0,4.5,42.386,96,0,-3.88,0.0063,12.3842,44.013
2019-12-12 13:30:00,104.4,58.1,0,3.38,42.294,95.3,0,-3.5,0.0063,12.3846,44.195
2019-12-12 14:00:00,95.6,50.6,0,2.26,42.616,94.9,0,-3.75,0.0063,12.3814,44.742
2019-12-12 14:30:00,98.1,53.1,0,5.08,42.247,94,0,-3.75,0.0063,12.3749,44.013
2019-12-12 15:00:00,79.4,41.9,0,6.2,41.74,90.9,0,-3.38,0.0063,12.3781,43.466
2019-12-12 15:30:00,60.6,31.9,0,4.5,41.832,90.2,0,-3.75,0.0063,12.373,43.282
2019-12-12 16:00:00,60.6,31.9,0,4.5,41.508,89.6,0,-3.63,0.0063,12.3761,42.732
2019-12-12 16:30:00,14.4,6.9,0,3.38,40.111,90.2,0,-3.75,0.0063,12.3813,41.254
2019-12-12 17:00:00,4.4,1.9,0,1.7,38.511,92.6,0,-3.75,0.0063,12.3778,39.947
2019-12-12 17:30:00,0.6,0.6,0,0.56,38.322,94.8,0,-3.75,0.0063,12.3794,38.818
2019-12-12 18:00:00,0.6,0.6,0,3.38,37.893,94.6,0,-3.63,0.0063,12.3875,38.44
2019-12-12 18:30:00,0.6,0.6,0,0,36.025,95.6,0,-3.63,0.0063,12.3874,36.723
2019-12-12 19:00:00,0.6,0.6,0,0,35.346,97.1,0,-3.63,0.0063,12.3894,35.758
2019-12-12 19:30:00,0.6,0.6,0,0,35.298,98,0,-3.63,0.0063,12.3878,35.175
2019-12-12 20:00:00,0.6,0.6,0,0,34.761,98.5,0,-3.63,0.0063,12.3919,34.981
2019-12-12 20:30:00,0.6,0.6,0,1.12,35.976,98.9,0,-3.88,0.0063,12.4026,35.564
2019-12-12 21:00:00,0.6,0.6,0,1.12,34.272,99,0,-3.75,0.0063,12.3913,34.786
2019-12-12 21:30:00,0.6,0.6,0,0,34.272,99.2,0,-3.63,0.0063,12.3851,34.198
2019-12-12 22:00:00,0.6,0.6,0,0.56,35.249,99.4,0,-3.5,0.0063,12.3891,34.002
2019-12-12 22:30:00,0.6,0.6,0,0,32.742,99.6,0,-3.63,0.0063,12.392,33.411
2019-12-12 23:00:00,0.6,0.6,0,0,32.491,99.6,0,-3.63,0.0063,12.3893,32.418
2019-12-12 23:30:00,0.6,0.6,0,0,32.891,99.8,0,-3.63,0.0063,12.3945,32.617
2019-12-13 00:00:00,0.6,0.6,0,0,33.039,99.8,0,-3.63,0.0063,12.3996,32.815
2019-12-13 00:30:00,0.6,0.6,0,0,33.336,100,0.01,-3.63,0.0063,12.3916,33.213
2019-12-13 01:00:00,0.6,0.6,0,0,33.534,100,0,-3.63,0.0063,12.3875,33.411
2019-12-13 01:30:00,0.6,0.6,0,0,33.534,100,0.01,-3.63,0.0063,12.3875,33.411
2019-12-13 02:00:00,0.6,0.6,0,0,33.534,100,0,-3.63,0.0063,12.3829,33.411
2019-12-13 02:30:00,0.6,0.6,0,0,33.584,100,0,-3.63,0.0063,12.3788,33.607
2019-12-13 03:00:00,0.6,0.6,0,0,33.681,100,0,-3.75,0.0063,12.3788,33.607
2019-12-13 03:30:00,0.6,0.6,0,0,33.485,100,0,-3.75,0.0063,12.3782,33.411
2019-12-13 04:00:00,0.6,0.6,0,0,33.188,100,0,-3.75,0.0063,12.3732,33.213
2019-12-13 04:30:00,0.6,0.6,0,0,33.386,100,0,-3.63,0.0063,12.364,33.213
2019-12-13 05:00:00,0.6,0.6,0,0,33.732,100,0.01,-3.75,0.0063,12.3697,33.607
2019-12-13 05:30:00,0.6,0.6,0,0,33.78,100,0,-3.75,0.0063,12.3656,33.805
2019-12-13 06:00:00,0.6,0.6,0,0,33.732,100,0,-3.75,0.0063,12.3559,33.607
2019-12-13 06:30:00,0.6,0.6,0,0,33.386,100,0,-3.63,0.0063,12.3553,33.411
2019-12-13 07:00:00,0.6,0.6,0,0,33.681,100,0,-3.75,0.0063,12.3513,33.607
2019-12-13 07:30:00,0.6,0.6,0,0,33.928,100,0.02,-3.63,0.0063,12.3472,33.805
2019-12-13 08:00:00,0.6,0.6,0,1.12,36.313,100,0.02,-3.75,0.0063,12.34,36.145
2019-12-13 08:30:00,0.6,0.6,0,3.38,36.603,100,0.02,-3.75,0.0063,12.3404,36.338
2019-12-13 09:00:00,10.6,5.6,0,4.5,36.747,100,0.01,-3.75,0.0063,12.3369,36.723
2019-12-13 09:30:00,34.4,18.1,0,3.94,37.369,100,0.02,-3.75,0.0063,12.3334,37.107
2019-12-13 10:00:00,21.9,11.9,0,3.38,37.846,100,0,-3.88,0.0063,12.3365,38.25
2019-12-13 10:30:00,29.4,15.6,0,2.82,37.513,100,0.03,-4,0.0063,12.3395,37.679
2019-12-13 11:00:00,54.4,30.6,0,5.64,37.751,100,0.02,-4,0.0063,12.3411,38.25
2019-12-13 11:30:00,58.1,31.9,0,5.64,37.416,100,0.03,-4,0.0063,12.3308,37.87
2019-12-13 12:00:00,48.1,26.9,0,5.08,37.321,100,0.05,-4.12,0.0063,12.3257,37.679
2019-12-13 12:30:00,38.1,21.9,0,3.38,37.321,100,0.06,-4,0.0063,12.316,37.488
2019-12-13 13:00:00,36.9,20.6,0,5.08,37.656,100,0.05,-4,0.0063,12.3073,37.679
2019-12-13 13:30:00,38.1,20.6,0,3.38,37.702,100,0.06,-4,0.0063,12.2982,37.679
2019-12-13 14:00:00,31.9,18.1,0,3.38,37.609,100,0.06,-4.12,0.0063,12.2982,37.679
2019-12-13 14:30:00,31.9,18.1,0,2.26,37.465,100,0.05,-4.25,0.0063,12.3069,37.488
2019-12-13 15:00:00,23.1,13.1,0,2.82,37.56,100,0.02,-4.12,0.0063,12.2935,37.679
2019-12-13 15:30:00,15.6,8.1,0,3.38,37.513,100,0,-4.12,0.0063,12.2838,37.488
2019-12-13 16:00:00,13.1,6.9,0,5.64,37.513,100,0.01,-4.12,0.0063,12.2747,37.488
2019-12-13 16:30:00,10.6,5.6,0,5.08,37.465,100,0.01,-4.12,0.0063,12.27,37.488
2019-12-13 17:00:00,3.1,1.9,0,5.64,37.465,100,0.01,-4.12,0.0063,12.27,37.488
2019-12-13 17:30:00,0.6,0.6,0,7.9,37.513,100,0.04,-4.12,0.0063,12.2696,37.297
2019-12-13 18:00:00,0.6,0.6,0,3.94,37.321,100,0.03,-4.37,0.0063,12.2696,37.297
2019-12-13 18:30:00,0.6,0.6,0,2.82,37.225,100,0.03,-4.62,0.0063,12.2645,37.107
2019-12-13 19:00:00,0.6,0.6,0,3.94,37.179,100,0.03,-4.37,0.0063,12.2645,37.107
2019-12-13 19:30:00,0.6,0.6,0,5.08,37.274,100,0,-4.99,0.0063,12.2599,37.107
2019-12-13 20:00:00,0.6,0.6,0,6.2,37.465,100,0,-4.37,0.0063,12.2558,37.297
2019-12-13 20:30:00,0.6,0.6,0,3.38,37.321,100,0.02,-4.5,0.0063,12.2512,37.297
2019-12-13 21:00:00,0.6,0.6,0,5.64,37.179,100,0.02,-4.5,0.0063,12.2455,36.914
2019-12-13 21:30:00,0.6,0.6,0,4.5,36.939,100,0.02,-4.5,0.0063,12.2502,36.914
2019-12-13 22:00:00,0.6,0.6,0,3.94,36.795,100,0.02,-4.5,0.0063,12.2496,36.723
2019-12-13 22:30:00,0.6,0.6,0,2.82,36.747,100,0,-4.5,0.0063,12.2445,36.531
2019-12-13 23:00:00,0.6,0.6,0,6.76,34.419,100,0.07,-4.37,0.0063,12.25,35.175
2019-12-13 23:30:00,0.6,0.6,0,3.94,34.371,100,0.04,-4.25,0.0063,12.2531,34.59
2019-12-14 00:00:00,0.6,0.6,0,4.5,33.681,100,0.05,-4.25,0.0063,12.2647,33.805
2019-12-14 00:30:00,0.6,0.6,0,3.94,34.174,100,0.01,-4.25,0.0063,12.2606,34.002
2019-12-14 01:00:00,0.6,0.6,0,4.5,33.039,100,0.01,-4.25,0.0063,12.2664,32.815
2019-12-14 01:30:00,0.6,0.6,0,1.7,31.339,100,0,-4.25,0.0063,12.2586,31.617
2019-12-14 02:00:00,0.6,0.6,0,0,30.376,100,0,-4.25,0.0063,12.2586,29.995
2019-12-14 02:30:00,0.6,0.6,0,0,31.642,100,0,-4.25,0.0063,12.2627,31.415
2019-12-14 03:00:00,0.6,0.6,0,0,31.541,100,0,-4.25,0.0063,12.2671,31.415
2019-12-14 03:30:00,0.6,0.6,0,0,31.591,100,0,-4.25,0.0063,12.2661,31.012
2019-12-14 04:00:00,0.6,0.6,0,0,30.733,100,0,-4.12,0.0063,12.2656,30.808
2019-12-14 04:30:00,0.6,0.6,0,0,30.733,100,0,-4.25,0.0063,12.2603,30.607
2019-12-14 05:00:00,0.6,0.6,0,0,30.783,100,0,-4.25,0.0063,12.2609,30.808
2019-12-14 05:30:00,0.6,0.6,0,0,30.376,100,0,-4.25,0.0063,12.2644,30.403
2019-12-14 06:00:00,0.6,0.6,0,0,29.817,100,0,-4.12,0.0063,12.2627,29.79
2019-12-14 06:30:00,0.6,0.6,0,0,29.559,100,0,-4.12,0.0063,12.2621,29.586
2019-12-14 07:00:00,0.6,0.6,0,0,28.58,100,0,-4.12,0.0063,12.2689,28.762
2019-12-14 07:30:00,0.6,0.6,0,0,28.425,100,0,-4.25,0.0063,12.2671,28.139
2019-12-14 08:00:00,0.6,0.6,0,0,27.694,100,0,-4.12,0.0063,12.266,27.721
2019-12-14 08:30:00,3.1,1.9,0,0,27.851,100,0,-4.12,0.0063,12.2666,27.93
2019-12-14 09:00:00,36.9,19.4,0,0,28.528,100,0,-4.25,0.0063,12.2677,28.346
2019-12-14 09:30:00,39.4,21.9,0,0,30.58,100,0,-4.25,0.0063,12.2638,30.198
2019-12-14 10:00:00,31.9,18.1,0,0,31.39,100,0,-4.25,0.0063,12.2718,31.415
2019-12-14 10:30:00,254.4,133.1,0,0,32.891,100,0,-4.37,0.0063,12.274,32.218
2019-12-14 11:00:00,69.4,35.6,0,0,32.641,100,0,-4.25,0.0063,12.2779,33.607
2019-12-14 11:30:00,30.6,18.1,0,0,32.691,100,0,-4.37,0.0063,12.2748,34.198
2019-12-14 12:00:00,438.1,154.4,0,0,34.565,100,0,-4.62,0.0063,12.2706,39.384
2019-12-14 12:30:00,221.9,115.6,0,2.26,36.505,98.3,0,-4.75,0.0063,12.2695,42.363
2019-12-14 13:00:00,133.1,66.9,0,2.82,36.459,94.6,0,-4.62,0.0063,12.2548,40.321
2019-12-14 13:30:00,113.1,58.1,0,0.56,36.025,94.7,0,-4.5,0.0063,12.2538,38.25
2019-12-14 14:00:00,93.1,46.9,0,0,35.492,94.6,0,-4.5,0.0063,12.2421,37.297
2019-12-14 14:30:00,113.1,58.1,0,2.26,34.516,95.9,0,-4.5,0.0063,12.24,36.531
2019-12-14 15:00:00,86.9,48.1,0,3.38,33.978,96.7,0,-4.5,0.0063,12.2378,35.758
2019-12-14 15:30:00,113.1,64.4,0,1.12,33.188,97.6,0,-4.37,0.0063,12.2336,34.198
2019-12-14 16:00:00,19.4,11.9,0,1.7,32.491,98.3,0.01,-4.5,0.0063,12.2319,33.607
2019-12-14 16:30:00,14.4,8.1,0,0,32.491,98.7,0.01,-4.37,0.0063,12.2257,33.013
2019-12-14 17:00:00,19.4,10.6,0,0,32.841,99,0,-4.5,0.0063,12.2177,33.411
2019-12-14 17:30:00,0.6,0.6,0,0,32.092,99.1,0,-4.37,0.0063,12.2206,32.815
2019-12-14 18:00:00,0.6,0.6,0,1.12,31.842,98.8,0,-4.37,0.0063,12.2184,32.018
2019-12-14 18:30:00,0.6,0.6,0,0,31.39,98.6,0,-4.37,0.0063,12.2173,31.617
2019-12-14 19:00:00,0.6,0.6,0,0,30.834,98.6,0,-4.37,0.0063,12.2116,31.213
2019-12-14 19:30:00,0.6,0.6,0,0,30.02,98.5,0,-4.37,0.0063,12.2046,30.403
2019-12-14 20:00:00,0.6,0.6,0,0,29.662,98.6,0,-4.37,0.0063,12.2075,29.79
2019-12-14 20:30:00,0.6,0.6,0,0,29.817,98.9,0,-4.5,0.0063,12.2075,29.79
2019-12-14 21:00:00,0.6,0.6,0,0,29.457,99.3,0,-4.87,0.0063,12.2122,29.79
2019-12-14 21:30:00,0.6,0.6,0,1.7,28.891,99.1,0,-4.12,0.0063,12.2104,29.174
2019-12-14 22:00:00,0.6,0.6,0,2.82,28.164,98.7,0,-4,0.0063,12.2087,28.555
2019-12-14 22:30:00,0.6,0.6,0,0,27.955,98.8,0,-4,0.0063,12.2081,28.346
2019-12-14 23:00:00,0.6,0.6,0,0,27.012,99,0,-4.12,0.0063,12.211,27.721
2019-12-14 23:30:00,0.6,0.6,0,0,26.271,99.2,0,-4.12,0.0063,12.2178,26.881
2019-12-15 00:00:00,0.6,0.6,0,0,25.792,99.4,0,-4.62,0.0063,12.2159,26.245
2019-12-15 00:30:00,0.6,0.6,0,0,27.064,99.6,0,-4.99,0.0063,12.2218,26.668
2019-12-15 01:00:00,0.6,0.6,0,0,26.854,99.7,0,-4.99,0.0063,12.2229,27.091
2019-12-15 01:30:00,0.6,0.6,0,0,26.906,99.8,0,-5.12,0.0063,12.2276,27.091
2019-12-15 02:00:00,0.6,0.6,0,0,24.825,99.9,0,-4.99,0.0063,12.2336,26.031
2019-12-15 02:30:00,0.6,0.6,0,0,23.572,99.9,0,-4.87,0.0063,12.2386,24.526
2019-12-15 03:00:00,0.6,0.6,0,0,24.879,99.9,0,-4.87,0.0063,12.2432,24.526
2019-12-15 03:30:00,0.6,0.6,0,0,25.632,99.9,0,-4.75,0.0063,12.2542,25.174
2019-12-15 04:00:00,0.6,0.6,0,0,25.471,100,0,-4.62,0.0063,12.2515,25.819
2019-12-15 04:30:00,0.6,0.6,0,0,25.255,99.9,0,-4.37,0.0063,12.2554,25.605
2019-12-15 05:00:00,0.6,0.6,0,0,24.174,99.9,0,-4.37,0.0063,12.249,24.96
2019-12-15 05:30:00,0.6,0.6,0,0,22.968,99.9,0,-4.25,0.0063,12.2544,23.655
2019-12-15 06:00:00,0.6,0.6,0,0,21.967,99.9,0,-4.12,0.0063,12.2651,22.552
2019-12-15 06:30:00,0.6,0.6,0,0,22.024,99.7,0,-4.37,0.0063,12.2729,22.107
2019-12-15 07:00:00,0.6,0.6,0,0,22.802,99.7,0,-4.5,0.0063,12.2748,22.775
2019-12-15 07:30:00,0.6,0.6,0,0,21.911,99.6,0,-4.62,0.0063,12.2828,22.33
2019-12-15 08:00:00,0.6,0.6,0,0,22.525,99.5,0,-4.62,0.0063,12.2873,22.33
2019-12-15 08:30:00,0.6,1.9,0,0,23.572,99.5,0,-4.62,0.0063,12.2944,23.216
2019-12-15 09:00:00,4.4,8.1,0,0,23.902,99.4,0,-4.5,0.0063,12.2963,23.875
2019-12-15 09:30:00,19.4,39.4,0,0,24.825,99.4,0,-4.25,0.0063,12.304,24.96
2019-12-15 10:00:00,31.9,69.4,0,0,27.851,99.4,0,-4.37,0.0063,12.3091,28.346
2019-12-15 10:30:00,29.4,61.9,0,0,28.735,99,0,-4.12,0.0063,12.3166,31.012
2019-12-15 11:00:00,96.9,164.4,0,0,31.993,97.9,0,-4.5,0.0063,12.3178,34.786
2019-12-15 11:30:00,59.4,91.9,0,0,31.491,92.8,0,-4.25,0.0063,12.3266,36.338
2019-12-15 12:00:00,114.4,140.6,0,0,32.193,91.5,0,-4.25,0.0063,12.3246,35.564
2019-12-15 12:30:00,170.6,114.4,0,0,32.193,88.2,0.04,-4.25,0.0063,12.3253,39.196
2019-12-15 13:00:00,151.9,104.4,0,0,32.542,86.9,0.01,-4.25,0.0063,12.3278,36.723
2019-12-15 13:30:00,178.1,119.4,0,0,34.027,86.2,0.02,-4.12,0.0063,12.3215,36.145
2019-12-15 14:00:00,170.6,111.9,0,0.56,33.386,86.8,0.01,-4.12,0.0063,12.3272,36.531
2019-12-15 14:30:00,160.6,101.9,0,1.12,33.978,87.5,0,-4.12,0.0063,12.3257,37.679
2019-12-15 15:00:00,240.6,205.6,0,2.26,34.615,86.1,0,-4.37,0.0063,12.3247,39.007
2019-12-15 15:30:00,116.9,71.9,0,1.12,34.761,84,0,-4.75,0.0063,12.3252,40.881
2019-12-15 16:00:00,28.1,16.9,0,0,31.842,86.3,0,-4.25,0.0063,12.3323,36.723
2019-12-15 16:30:00,61.9,40.6,0,0,31.491,90.5,0,-4.25,0.0063,12.3375,36.914
2019-12-15 17:00:00,38.1,21.9,0,0,31.087,91.5,0,-4.12,0.0063,12.334,34.002
2019-12-15 17:30:00,3.1,1.9,0,0,28.58,93.9,0,-4.12,0.0063,12.3349,31.012
2019-12-15 18:00:00,0.6,0.6,0,0,27.381,95.6,0,-4.12,0.0063,12.3418,28.555
2019-12-15 18:30:00,0.6,0.6,0,0,26.112,96.7,0,-4.12,0.0063,12.3417,26.881
2019-12-15 19:00:00,0.6,0.6,0,0,25.471,97.3,0,-4.25,0.0063,12.3524,25.819
2019-12-15 19:30:00,0.6,0.6,0,0,23.682,97.7,0,-4,0.0063,12.3539,24.744
2019-12-15 20:00:00,0.6,0.6,0,0,22.968,98,0,-3.88,0.0063,12.3559,23.875
2019-12-15 20:30:00,0.6,0.6,0,0,21.799,98.1,0,-4,0.0063,12.3574,22.775
2019-12-15 21:00:00,0.6,0.6,0,0,20.158,97.9,0,-4,0.0063,12.3581,21.434
2019-12-15 21:30:00,0.6,0.6,0,0,19.18,97.8,0,-4.12,0.0063,12.3594,20.302
2019-12-15 22:00:00,0.6,0.6,0,0,18.365,97.6,0,-4.5,0.0063,12.3561,19.152
2019-12-15 22:30:00,0.6,0.6,0,0,17.422,97.5,0,-4.37,0.0063,12.3624,18.217
2019-12-15 23:00:00,0.6,0.6,0,0,16.045,97.3,0,-3.75,0.0063,12.3643,17.272
2019-12-15 23:30:00,0.6,0.6,0,0,15.255,97,0,-3.75,0.0063,12.3706,16.317
2019-12-16 00:00:00,0.6,0.6,0,0,14.886,96.8,0,-3.75,0.0063,12.3723,15.346
2019-12-16 00:30:00,0.6,0.6,0,0,14.331,96.7,0,-3.63,0.0063,12.3748,14.608
2019-12-16 01:00:00,0.6,0.6,0,0,13.08,96.4,0,-3.63,0.0063,12.3778,14.113
2019-12-16 01:30:00,0.6,0.6,0,0,12.574,96.1,0,-3.63,0.0063,12.3794,13.113
2019-12-16 02:00:00,0.6,0.6,0,0,12,95.8,0,-3.63,0.0063,12.3817,12.351
2019-12-16 02:30:00,0.6,0.6,0,0,11.226,95.6,0,-3.63,0.0063,12.3801,11.84
2019-12-16 03:00:00,0.6,0.6,0,0,10.704,95.3,0,-3.63,0.0063,12.3832,11.323
2019-12-16 03:30:00,0.6,0.6,0,0,10.047,95,0,-3.63,0.0063,12.3946,10.54
2019-12-16 04:00:00,0.6,0.6,0,0,9.383,94.8,0,-3.63,0.0063,12.393,10.015
2019-12-16 04:30:00,0.6,0.6,0,0,9.183,94.6,0,-3.63,0.0063,12.3959,9.484
2019-12-16 05:00:00,0.6,0.6,0,0,8.645,94.4,0,-3.5,0.0063,12.3897,8.947
2019-12-16 05:30:00,0.6,0.6,0,0,8.238,94.2,0,-3.63,0.0063,12.3935,8.679
2019-12-16 06:00:00,0.6,0.6,0,0,7.898,94,0,-3.63,0.0063,12.3964,8.136
2019-12-16 06:30:00,0.6,0.6,0,0,7.486,93.8,0,-3.63,0.0063,12.4001,7.864
2019-12-16 07:00:00,0.6,0.6,0,0,7.486,93.8,0,-3.63,0.0063,12.4084,7.588
2019-12-16 07:30:00,0.6,0.6,0,0,7.417,93.7,0,-3.75,0.0063,12.4084,7.588
2019-12-16 08:00:00,0.6,0.6,0,0,7.417,93.7,0,-3.75,0.0063,12.403,7.313
2019-12-16 08:30:00,3.1,1.9,0,0,7.279,93.6,0,-3.63,0.0063,12.4177,7.588
2019-12-16 09:00:00,8.1,4.4,0,0,7.966,93.5,0,-3.63,0.0063,12.4093,7.864
2019-12-16 09:30:00,13.1,8.1,0,0,9.583,93.8,0,-3.75,0.0063,12.418,9.216
2019-12-16 10:00:00,21.9,14.4,0,0,12.511,94.4,0,-3.88,0.0063,12.4206,11.581
2019-12-16 10:30:00,30.6,23.1,0,0,16.345,95.4,0,-3.75,0.0063,12.4228,15.346
2019-12-16 11:00:00,114.4,61.9,0,0,22.802,96.4,0,-4.25,0.0063,12.4254,24.093
2019-12-16 11:30:00,69.4,110.6,0,0.56,27.118,96.8,0,-3.75,0.0063,12.4271,27.93
2019-12-16 12:00:00,401.9,189.4,0,2.26,30.783,91.9,0,-4.12,0.0063,12.4294,38.629
2019-12-16 12:30:00,65.6,109.4,0,2.82,31.993,83.9,0,-4.5,0.0063,12.4278,41.439
2019-12-16 13:00:00,565.6,253.1,0,3.38,35.589,77.4,0,-4.62,0.0063,12.4205,50.819
2019-12-16 13:30:00,130.6,88.1,0,4.5,35.346,73.5,0,-4.5,0.0063,12.421,42.363
2019-12-16 14:00:00,88.1,70.6,0,1.7,35.103,72.7,0,-4.37,0.0063,12.4093,43.099
2019-12-16 14:30:00,51.9,108.1,0,3.38,35.2,71.7,0,-4,0.0063,12.4145,38.25
2019-12-16 15:00:00,74.4,145.6,0,3.38,35.055,71.7,0,-4.12,0.0063,12.4141,39.76
2019-12-16 15:30:00,370.6,131.9,0,5.08,34.664,72.9,0,-4.5,0.0063,12.4161,40.509
2019-12-16 16:00:00,54.4,73.1,0,3.38,33.681,74.2,0,-4.37,0.0063,12.4202,45.466
2019-12-16 16:30:00,34.4,21.9,0,5.08,32.243,75.3,0,-4.37,0.0063,12.4216,42.548
2019-12-16 17:00:00,20.6,9.4,0,5.64,29.917,77.7,0,-3.88,0.0063,12.4226,32.815
2019-12-16 17:30:00,3.1,0.6,0,2.82,28.164,79.7,0,-4,0.0063,12.4226,29.586
