Date,solar.rad_1,wind_speed,gust_speed,temp_F,RH,solar.rad_2,rain_in,snowdepth_in,current,baro.pressure_psi,baro.temp_F
2019-08-14 15:00:00,131.9,1.12,5.64,90.844,20.2,93.1,0,-5.24,0.0063,12.4453,105.161
2019-08-14 15:30:00,93.1,0.56,7.31,88.351,21.8,63.1,0,-5.37,0.0063,12.4351,94.825
2019-08-14 16:00:00,63.1,0.56,6.76,87.985,22.7,33.1,0,-5.37,0.0063,12.4389,95.207
2019-08-14 16:30:00,56.9,0.56,6.76,86.572,23.8,18.1,0,-5.37,0.0063,12.4315,89.2
2019-08-14 17:00:00,115.6,0,2.82,85.849,25.2,15.6,0,-5.49,0.0063,12.4305,87.733
2019-08-14 17:30:00,44.4,0.56,5.64,84.677,27.1,11.9,0,-5.37,0.0063,12.4281,85.735
2019-08-14 18:00:00,41.9,0,5.08,83.422,27.8,8.1,0,-5.61,0.0063,12.4263,84.474
2019-08-14 18:30:00,48.1,0,6.2,82.042,28.7,5.6,0,-5.37,0.0063,12.4283,82.508
2019-08-14 19:00:00,18.1,0,3.94,80.051,30.2,3.1,0,-5.37,0.0063,12.429,80.559
2019-08-14 19:30:00,9.4,0,2.82,75.508,36.2,0.6,0,-5.24,0.0063,12.4325,76.876
2019-08-14 20:00:00,1.9,0,0,70.93,40.7,0.6,0,-5.12,0.0063,12.4347,72.028
2019-08-14 20:30:00,0.6,0,0,67.285,43.5,0.6,0,-4.87,0.0063,12.4399,67.735
2019-08-14 21:00:00,0.6,0,1.7,63.819,47.4,0.6,0,-5.12,0.0063,12.4454,64.652
2019-08-14 21:30:00,0.6,0,1.12,60.904,51.3,0.6,0,-4.62,0.0063,12.4484,61.054
2019-08-14 22:00:00,0.6,0,0,58.023,55.6,0.6,0,-4.75,0.0063,12.4506,58.303
2019-08-14 22:30:00,0.6,0,0,55.992,58.5,0.6,0,-4.87,0.0063,12.4528,56.057
2019-08-14 23:00:00,0.6,0,0,53.865,63.3,0.6,0,-4.87,0.0063,12.4511,53.973
2019-08-14 23:30:00,0.6,0,0,52.378,66.4,0.6,0,-4.62,0.0063,12.454,52.05
2019-08-15 00:00:00,0.6,0,0,50.445,70.3,0.6,0,-4.37,0.0063,12.4531,50.29
2019-08-15 00:30:00,0.6,0,0,49.028,72.6,0.6,0,-4.75,0.0063,12.4554,49.404
2019-08-15 01:00:00,0.6,0,0,48.805,70.3,0.6,0,-4.5,0.0063,12.4542,48.16
2019-08-15 01:30:00,0.6,0,0,47.289,74.2,0.6,0,-4.75,0.0063,12.4561,47.088
2019-08-15 02:00:00,0.6,0,0,47.064,73.6,0.6,0,-4.75,0.0063,12.4547,46.369
2019-08-15 02:30:00,0.6,0,0,45.444,75.6,0.6,0,-4.62,0.0063,12.4574,45.648
2019-08-15 03:00:00,0.6,0,0,44.991,76.6,0.6,0,-4.5,0.0063,12.4542,44.742
2019-08-15 03:30:00,0.6,0,0,44.445,77,0.6,0,-4.5,0.0063,12.4538,43.831
2019-08-15 04:00:00,0.6,0,0,43.579,77.7,0.6,0,-4.37,0.0063,12.4511,43.099
2019-08-15 04:30:00,0.6,0,0,42.939,79.9,0.6,0,-4.75,0.0063,12.4554,42.548
2019-08-15 05:00:00,0.6,0,0,42.294,80.7,0.6,0,-4.5,0.0063,12.4544,41.994
2019-08-15 05:30:00,0.6,0,0,41.925,80.8,0.6,0,-4.5,0.0063,12.4564,41.625
2019-08-15 06:00:00,0.6,0,0,41.554,82,0.6,0,-4.37,0.0063,12.458,41.067
2019-08-15 06:30:00,4.4,0,0,41.277,82,0.6,0,-4.37,0.0063,12.459,40.881
2019-08-15 07:00:00,8.1,0,0,41.601,82.6,0.6,0,-4.87,0.0063,12.4595,41.067
2019-08-15 07:30:00,18.1,0,0,43.259,82.3,3.1,0,-4.75,0.0063,12.4579,42.363
2019-08-15 08:00:00,33.1,0,0,46.841,81.8,6.9,0,-4.5,0.0063,12.4585,45.466
2019-08-15 08:30:00,50.6,0,0,53.559,75.8,13.1,0,-4.62,0.0063,12.4583,51.523
2019-08-15 09:00:00,54.4,0,1.7,61.506,67.4,18.1,0,-4.87,0.0063,12.4534,58.303
2019-08-15 09:30:00,129.4,0,3.38,71.19,47.7,45.6,0,-4.99,0.0063,12.449,70.48
2019-08-15 10:00:00,794.4,0.56,5.08,78.165,40.2,130.6,0,-5.37,0.0063,12.4493,88.099
2019-08-15 10:30:00,876.9,0.56,4.5,80.802,34.9,146.9,0,-5.61,0.0063,12.4468,98.699
2019-08-15 11:00:00,943.1,0.56,5.64,83.422,29.5,145.6,0,-5.49,0.0063,12.4476,101.484
2019-08-15 11:30:00,1013.1,0.56,5.64,84.945,25.4,168.1,0,-5.99,0.0063,12.446,102.9
2019-08-15 12:00:00,1085.6,0.56,5.08,87.71,25.4,174.4,0,-5.74,0.0063,12.4405,103.923
2019-08-15 12:30:00,1135.6,0,4.5,90.936,24.1,178.1,0,-5.61,0.0063,12.4374,106.835
2019-08-15 13:00:00,1148.1,0,3.38,92.338,20.2,179.4,0,-5.74,0.0063,12.4355,106.624
2019-08-15 13:30:00,1121.9,0.56,5.64,92.291,19.7,178.1,0,-5.37,0.0063,12.4296,105.994
2019-08-15 14:00:00,1063.1,1.12,6.2,92.338,20.9,174.4,0,-5.49,0.0063,12.4223,103.923
2019-08-15 14:30:00,969.4,0.56,5.08,92.903,20.3,154.4,0,-5.12,0.0063,12.4265,106.414
2019-08-15 15:00:00,156.9,1.12,6.76,92.48,19.1,95.6,0,-4.99,0.0063,12.4252,107.895
2019-08-15 15:30:00,100.6,1.12,6.76,89.638,18,64.4,0,-4.99,0.0063,12.4141,95.783
2019-08-15 16:00:00,100.6,0.56,8.46,88.488,17.5,35.6,0,-5.61,0.0063,12.4187,95.976
2019-08-15 16:30:00,54.4,1.12,6.76,87.573,18.9,18.1,0,-5.37,0.0063,12.4074,90.124
2019-08-15 17:00:00,110.6,0.56,5.64,86.799,20.1,15.6,0,-5.49,0.0063,12.4068,88.282
2019-08-15 17:30:00,44.4,0.56,7.31,85.939,23,10.6,0,-4.99,0.0063,12.4045,86.823
2019-08-15 18:00:00,43.1,0.56,6.2,84.497,23.8,8.1,0,-5.61,0.0063,12.4013,85.554
2019-08-15 18:30:00,33.1,0,5.08,83.154,22.7,5.6,0,-5.37,0.0063,12.4042,83.399
2019-08-15 19:00:00,16.9,0,2.82,80.227,26.6,3.1,0,-5.61,0.0063,12.3967,80.911
2019-08-15 19:30:00,9.4,0,0,76.507,31.4,0.6,0,-5.37,0.0063,12.4009,77.574
2019-08-15 20:00:00,0.6,0,0,71.533,36.4,0.6,0,-5.49,0.0063,12.4032,72.718
2019-08-15 20:30:00,0.6,0,0,67.842,40.8,0.6,0,-5.24,0.0063,12.4084,68.421
2019-08-15 21:00:00,0.6,0,0,64.931,42.7,0.6,0,-5.24,0.0063,12.4083,65.338
2019-08-15 21:30:00,0.6,0,0,61.891,46.4,0.6,0,-5.12,0.0063,12.4132,62.598
2019-08-15 22:00:00,0.6,0,0,59.616,50.5,0.6,0,-4.87,0.0063,12.4141,59.851
2019-08-15 22:30:00,0.6,0,0,58.023,54.1,0.6,0,-5.12,0.0063,12.4154,57.958
2019-08-15 23:00:00,0.6,0,0,57.376,54.5,0.6,0,-4.75,0.0063,12.417,56.75
2019-08-15 23:30:00,0.6,0,0,55.906,55.5,0.6,0,-4.99,0.0063,12.4144,55.537
2019-08-16 00:00:00,0.6,0,0,54.037,60.9,0.6,0,-4.99,0.0063,12.4149,53.798
2019-08-16 00:30:00,0.6,0,0,52.423,63.6,0.6,0,-4.75,0.0063,12.4147,52.401
2019-08-16 01:00:00,0.6,0,0,51.678,65.3,0.6,0,-4.5,0.0063,12.4139,51.346
2019-08-16 01:30:00,0.6,0,0,50.664,67.6,0.6,0,-4.75,0.0063,12.4131,50.29
2019-08-16 02:00:00,0.6,0,0,49.782,69.9,0.6,0,-4.75,0.0063,12.4126,49.404
2019-08-16 02:30:00,0.6,0,0,48.762,72.8,0.6,0,-4.75,0.0063,12.4112,48.695
2019-08-16 03:00:00,0.6,0,0,48.182,73.2,0.6,0,-4.75,0.0063,12.4109,47.802
2019-08-16 03:30:00,0.6,0,0,47.602,73.8,0.6,0,-4.75,0.0063,12.4097,47.266
2019-08-16 04:00:00,0.6,0,0,47.064,75.8,0.6,0,-4.87,0.0063,12.4087,46.728
2019-08-16 04:30:00,0.6,0,0,46.751,75.1,0.6,0,-4.75,0.0063,12.4093,46.369
2019-08-16 05:00:00,0.6,0,0,45.669,77.6,0.6,0,-4.75,0.0063,12.4106,45.648
2019-08-16 05:30:00,0.6,0,0,45.624,77.7,0.6,0,-4.75,0.0063,12.4086,45.286
2019-08-16 06:00:00,0.6,0,0,44.674,80.5,0.6,0,-4.62,0.0063,12.4126,44.56
2019-08-16 06:30:00,4.4,0,0,44.582,80.8,0.6,0,-4.62,0.0063,12.4106,44.195
2019-08-16 07:00:00,8.1,0,0,44.764,81.5,0.6,0,-4.62,0.0063,12.4122,44.379
2019-08-16 07:30:00,18.1,0,1.12,46.706,80.5,3.1,0,-4.62,0.0063,12.4138,45.828
2019-08-16 08:00:00,33.1,0,0,49.825,78.1,6.9,0,-4.75,0.0063,12.4167,48.695
2019-08-16 08:30:00,48.1,0,0,55.125,74.6,11.9,0,-4.37,0.0063,12.416,53.623
2019-08-16 09:00:00,54.4,0,0,61.891,67.6,16.9,0,-4.5,0.0063,12.4181,59.851
2019-08-16 09:30:00,156.9,0,4.5,71.361,44.6,44.4,0,-5.12,0.0063,12.4133,72.372
2019-08-16 10:00:00,766.9,0.56,5.08,75.247,40.8,125.6,0,-5.37,0.0063,12.4123,87.186
2019-08-16 10:30:00,840.6,0.56,5.64,78.382,36.9,139.4,0,-5.86,0.0063,12.4077,94.444
2019-08-16 11:00:00,911.9,0.56,3.94,82.13,31.1,139.4,0,-5.49,0.0063,12.4075,100.083
2019-08-16 11:30:00,984.4,0,3.94,84.587,29.6,163.1,0,-5.99,0.0063,12.4059,101.484
2019-08-16 12:00:00,1046.9,0.56,4.5,87.436,27.3,169.4,0,-6.24,0.0063,12.3999,104.333
2019-08-16 12:30:00,1101.9,1.12,7.9,88.306,27,174.4,0,-5.24,0.0063,12.3991,104.54
2019-08-16 13:00:00,1115.6,1.12,7.31,90.009,27.3,174.4,0,-5.86,0.0063,12.3912,101.685
2019-08-16 13:30:00,1081.9,1.7,6.76,89.132,26.8,173.1,0,-5.49,0.0063,12.3872,101.282
2019-08-16 14:00:00,1020.6,1.7,7.31,90.286,27.4,168.1,0,-5.61,0.0063,12.3804,99.291
2019-08-16 14:30:00,934.4,1.12,11.27,87.528,27.9,148.1,0,-5.37,0.0063,12.382,100.882
2019-08-16 15:00:00,210.6,1.12,6.2,87.62,27.7,90.6,0,-5.49,0.0063,12.3839,103.104
2019-08-16 15:30:00,140.6,1.12,9.01,85.307,27.3,60.6,0,-5.49,0.0063,12.369,92.363
2019-08-16 16:00:00,99.4,0.56,5.64,86.164,26.6,34.4,0,-5.37,0.0063,12.3694,92.55
2019-08-16 16:30:00,56.9,1.12,7.31,84.452,27,18.1,0,-5.49,0.0063,12.3652,86.641
2019-08-16 17:00:00,130.6,0.56,7.31,83.869,28.9,14.4,0,-5.37,0.0063,12.3635,85.374
2019-08-16 17:30:00,43.1,0,4.5,82.575,30.7,10.6,0,-5.37,0.0063,12.364,83.935
2019-08-16 18:00:00,39.4,0.56,8.46,81.199,31.9,6.9,0,-5.37,0.0063,12.36,82.33
2019-08-16 18:30:00,29.4,0,6.76,80.051,33.1,5.6,0,-5.49,0.0063,12.3603,80.735
2019-08-16 19:00:00,18.1,0,2.26,78.427,35.8,3.1,0,-5.49,0.0063,12.3587,78.975
2019-08-16 19:30:00,8.1,0,4.5,76.55,38.6,0.6,0,-5.37,0.0063,12.3574,76.703
2019-08-16 20:00:00,0.6,0,0,73.256,42.8,0.6,0,-5.37,0.0063,12.36,73.753
2019-08-16 20:30:00,0.6,0,0,68.698,47.3,0.6,0,-5.12,0.0063,12.362,69.278
2019-08-16 21:00:00,0.6,0,0,66.087,49.7,0.6,0,-5.12,0.0063,12.3661,66.193
2019-08-16 21:30:00,0.6,0,0,62.362,54.5,0.6,0,-5.24,0.0063,12.3674,63.111
2019-08-16 22:00:00,0.6,0,0,60.174,60.8,0.6,0,-5.12,0.0063,12.3693,60.195
2019-08-16 22:30:00,0.6,0,0,57.936,65.6,0.6,0,-5.24,0.0063,12.3662,58.131
2019-08-16 23:00:00,0.6,0,0,57.247,65.7,0.6,0,-5.12,0.0063,12.3687,56.75
2019-08-16 23:30:00,0.6,0,0,54.691,70.5,0.6,0,-4.99,0.0063,12.3706,55.017
2019-08-17 00:00:00,0.6,0,0,54.126,70.4,0.6,0,-4.87,0.0063,12.3684,53.973
2019-08-17 00:30:00,0.6,0,0,52.903,72.9,0.6,0,-4.87,0.0063,12.371,52.576
2019-08-17 01:00:00,0.6,0,0,51.764,76.7,0.6,0,-4.99,0.0063,12.3691,51.699
2019-08-17 01:30:00,0.6,0,0,51.062,77.1,0.6,0,-4.75,0.0063,12.3674,50.819
2019-08-17 02:00:00,0.6,0,0,50.18,78.1,0.6,0,-4.99,0.0063,12.3632,50.113
2019-08-17 02:30:00,0.6,0,0,49.338,81,0.6,0,-4.87,0.0063,12.3627,49.228
2019-08-17 03:00:00,0.6,0,0,48.805,80.4,0.6,0,-4.87,0.0063,12.36,48.517
2019-08-17 03:30:00,0.6,0,0,48.137,81.5,0.6,0,-4.99,0.0063,12.3598,47.802
2019-08-17 04:00:00,0.6,0,0,47.422,83.7,0.6,0,-4.75,0.0063,12.3571,47.088
2019-08-17 04:30:00,0.6,0,0,46.886,84.4,0.6,0,-4.87,0.0063,12.3574,46.548
2019-08-17 05:00:00,0.6,0,0,46.436,84.9,0.6,0,-4.75,0.0063,12.3563,46.008
2019-08-17 05:30:00,0.6,0,0,45.579,86.4,0.6,0,-4.87,0.0063,12.3579,45.466
2019-08-17 06:00:00,0.6,0,0,45.579,86.6,0.6,0,-4.87,0.0063,12.3569,44.922
2019-08-17 06:30:00,4.4,0,0,45.444,86,0.6,0,-4.75,0.0063,12.3597,44.922
2019-08-17 07:00:00,10.6,0,0,45.624,87.7,0.6,0,-4.75,0.0063,12.36,45.104
2019-08-17 07:30:00,20.6,0,0,47.109,86.6,3.1,0,-4.75,0.0063,12.3626,46.369
2019-08-17 08:00:00,36.9,0,0,49.959,84.3,6.9,0,-4.87,0.0063,12.3648,48.871
2019-08-17 08:30:00,49.4,0,0,55.472,77.8,11.9,0,-4.62,0.0063,12.3661,54.147
2019-08-17 09:00:00,60.6,0,0,60.991,70.6,18.1,0,-4.75,0.0063,12.3613,59.68
2019-08-17 09:30:00,76.9,0,3.94,69.858,51.4,44.4,0,-4.87,0.0063,12.3624,69.449
2019-08-17 10:00:00,760.6,0,5.08,73.602,45.6,126.9,0,-5.37,0.0063,12.362,86.459
2019-08-17 10:30:00,840.6,0.56,4.5,77.945,40.6,140.6,0,-5.74,0.0063,12.3658,94.825
2019-08-17 11:00:00,906.9,0.56,7.31,79.743,39.5,136.9,0,-5.86,0.0063,12.3664,97.137
2019-08-17 11:30:00,974.4,0.56,5.08,80.227,36.4,163.1,0,-5.61,0.0063,12.3642,97.916
2019-08-17 12:00:00,1055.6,0.56,4.5,85.307,32.3,171.9,0,-6.11,0.0063,12.3629,101.484
2019-08-17 12:30:00,1105.6,0.56,4.5,86.391,29.8,176.9,0,-5.49,0.0063,12.3595,101.282
2019-08-17 13:00:00,1110.6,1.12,6.2,87.391,29.5,175.6,0,-5.37,0.0063,12.3582,100.283
2019-08-17 13:30:00,1084.4,0.56,6.76,85.712,28.3,174.4,0,-5.74,0.0063,12.3578,102.697
2019-08-17 14:00:00,1035.6,1.7,9.01,87.894,26.7,173.1,0,-5.49,0.0063,12.3504,97.916
2019-08-17 14:30:00,950.6,0.56,6.2,86.617,26.3,151.9,0,-5.49,0.0063,12.3556,102.9
2019-08-17 15:00:00,270.6,1.12,7.31,84.004,27.9,94.4,0,-5.49,0.0063,12.351,100.683
2019-08-17 15:30:00,136.9,1.12,6.76,83.914,27.4,61.9,0,-5.37,0.0063,12.34,90.309
2019-08-17 16:00:00,101.9,0.56,4.5,83.869,28.6,38.1,0,-5.37,0.0063,12.3433,90.495
2019-08-17 16:30:00,59.4,0.56,6.2,81.909,28.9,18.1,0,-5.61,0.0063,12.3334,85.014
2019-08-17 17:00:00,58.1,1.12,8.46,80.89,30.8,14.4,0,-5.24,0.0063,12.3336,82.864
2019-08-17 17:30:00,44.4,0.56,6.2,79.524,32.3,10.6,0,-5.49,0.0063,12.3371,80.911
2019-08-17 18:00:00,46.9,0,4.5,78.514,33.3,8.1,0,-5.37,0.0063,12.3369,79.678
2019-08-17 18:30:00,29.4,0,9.57,77.203,34.3,5.6,0,-5.37,0.0063,12.3308,77.749
2019-08-17 19:00:00,18.1,0,2.82,75.247,36.1,3.1,0,-5.24,0.0063,12.3331,75.832
2019-08-17 19:30:00,8.1,0,3.38,73.04,38.4,0.6,0,-5.37,0.0063,12.3328,73.407
2019-08-17 20:00:00,0.6,0,0,68.913,43.9,0.6,0,-5.24,0.0063,12.3379,69.622
2019-08-17 20:30:00,0.6,0,0,64.674,47.3,0.6,0,-5.12,0.0063,12.3388,65.167
2019-08-17 21:00:00,0.6,0,0,60.433,52.7,0.6,0,-5.12,0.0063,12.3439,61.227
2019-08-17 21:30:00,0.6,0,0,58.239,56.2,0.6,0,-5.12,0.0063,12.3487,58.303
2019-08-17 22:00:00,0.6,0,0,55.256,61.1,0.6,0,-5.12,0.0063,12.3469,55.537
2019-08-17 22:30:00,0.6,0,0.56,53.035,64.8,0.6,0,-4.99,0.0063,12.3504,53.274
2019-08-17 23:00:00,0.6,0,0,51.017,66.6,0.6,0,-4.99,0.0063,12.3513,50.995
2019-08-17 23:30:00,0.6,0,0,49.561,69.4,0.6,0,-5.12,0.0063,12.3507,49.404
2019-08-18 00:00:00,0.6,0,0,47.871,72.4,0.6,0,-4.87,0.0063,12.3503,47.802
2019-08-18 00:30:00,0.6,0,0,46.211,74.8,0.6,0,-4.75,0.0063,12.3516,46.369
2019-08-18 01:00:00,0.6,0,0,45.307,75.3,0.6,0,-4.75,0.0063,12.3489,45.104
2019-08-18 01:30:00,0.6,0,0,44.082,77.5,0.6,0,-4.5,0.0063,12.352,43.831
2019-08-18 02:00:00,0.6,0,0,43.03,79.2,0.6,0,-4.25,0.0063,12.3503,42.915
2019-08-18 02:30:00,0.6,0,0,42.433,79,0.6,0,-4.5,0.0063,12.3503,42.179
2019-08-18 03:00:00,0.6,0,0,41.137,82.7,0.6,0,-4.25,0.0063,12.3521,41.067
2019-08-18 03:30:00,0.6,0,1.7,40.017,80,0.6,0,-4.87,0.0063,12.3539,40.509
2019-08-18 04:00:00,0.6,0,0,40.251,80.3,0.6,0,-4.5,0.0063,12.3539,39.76
2019-08-18 04:30:00,0.6,0,3.38,39.736,81.4,0.6,0,-4.62,0.0063,12.3559,39.384
2019-08-18 05:00:00,0.6,0,1.7,39.596,81.4,0.6,0,-4.75,0.0063,12.3562,38.818
2019-08-18 05:30:00,0.6,0,0,39.078,82.4,0.6,0,-4.75,0.0063,12.3545,38.629
2019-08-18 06:00:00,0.6,0,1.12,38.653,83.1,0.6,0,-4.62,0.0063,12.3562,38.061
2019-08-18 06:30:00,4.4,0,0.56,38.464,83.2,0.6,0,-4.62,0.0063,12.3572,37.87
2019-08-18 07:00:00,8.1,0,1.12,38.464,84,0.6,0,-4.75,0.0063,12.3606,38.25
2019-08-18 07:30:00,16.9,0,0,40.345,82.7,1.9,0,-4.62,0.0063,12.3617,39.573
2019-08-18 08:00:00,33.1,0,0,43.671,80.4,6.9,0,-4.75,0.0063,12.3629,42.363
2019-08-18 08:30:00,44.4,0,0,49.471,78.6,11.9,0,-4.62,0.0063,12.3617,48.695
2019-08-18 09:00:00,54.4,0,0.56,56.556,69.8,16.9,0,-4.5,0.0063,12.363,54.669
2019-08-18 09:30:00,83.1,0,1.12,65.444,53.7,44.4,0,-5.12,0.0063,12.3581,66.366
2019-08-18 10:00:00,780.6,0,2.82,73.386,39.5,130.6,0,-5.24,0.0063,12.3611,85.554
2019-08-18 10:30:00,865.6,0.56,4.5,75.81,37.3,144.4,0,-5.61,0.0063,12.363,95.4
2019-08-18 11:00:00,929.4,0.56,5.64,79.392,32.7,135.6,0,-5.61,0.0063,12.3623,97.72
2019-08-18 11:30:00,996.9,0,5.64,81.775,29.6,166.9,0,-5.37,0.0063,12.3659,100.083
2019-08-18 12:00:00,1060.6,0.56,5.08,85.262,26.8,173.1,0,-5.61,0.0063,12.3632,102.088
2019-08-18 12:30:00,1113.1,1.12,5.64,84.812,26.3,178.1,0,-5.86,0.0063,12.365,102.29
2019-08-18 13:00:00,1120.6,1.12,7.31,83.422,27.5,178.1,0,-5.61,0.0063,12.3608,98.699
2019-08-18 13:30:00,1098.1,1.12,10.69,85.487,27,178.1,0,-5.61,0.0063,12.3601,97.916
2019-08-18 14:00:00,1034.4,1.12,6.2,83.601,28.3,173.1,0,-5.49,0.0063,12.3587,97.916
2019-08-18 14:30:00,955.6,1.12,9.01,83.779,26.6,151.9,0,-5.24,0.0063,12.3597,99.291
2019-08-18 15:00:00,128.1,1.12,7.9,82.441,26.2,94.4,0,-5.49,0.0063,12.3584,100.882
2019-08-18 15:30:00,98.1,1.12,5.08,81.909,27,60.6,0,-5.24,0.0063,12.3501,88.282
2019-08-18 16:00:00,375.6,1.12,8.46,80.978,27.6,43.1,0,-5.12,0.0063,12.3482,87.004
2019-08-18 16:30:00,61.9,1.12,7.9,78.382,30.4,18.1,0,-5.49,0.0063,12.343,81.621
2019-08-18 17:00:00,50.6,1.12,7.9,78.69,32.2,14.4,0,-5.37,0.0063,12.3456,79.853
2019-08-18 17:30:00,43.1,0.56,6.2,76.854,34.3,10.6,0,-5.24,0.0063,12.344,78.098
2019-08-18 18:00:00,38.1,0,6.2,75.42,37.4,6.9,0,-5.24,0.0063,12.3459,76.528
2019-08-18 18:30:00,28.1,0,6.76,73.515,40.4,4.4,0,-5.24,0.0063,12.3492,74.446
2019-08-18 19:00:00,16.9,0,7.31,71.791,42.3,3.1,0,-5.12,0.0063,12.3471,72.372
2019-08-18 19:30:00,8.1,0,1.12,69.6,44.8,0.6,0,-4.99,0.0063,12.3498,69.964
2019-08-18 20:00:00,0.6,0,0,65.444,50.8,0.6,0,-5.12,0.0063,12.3549,66.193
2019-08-18 20:30:00,0.6,0,0,60.517,56.6,0.6,0,-5.12,0.0063,12.3585,61.569
2019-08-18 21:00:00,0.6,0,0,57.807,58.2,0.6,0,-4.99,0.0063,12.3617,57.958
2019-08-18 21:30:00,0.6,0,0,54.343,63.1,0.6,0,-4.99,0.0063,12.3678,55.017
2019-08-18 22:00:00,0.6,0,0,51.895,69.7,0.6,0,-4.99,0.0063,12.373,52.225
2019-08-18 22:30:00,0.6,0,0,50.002,71,0.6,0,-4.87,0.0063,12.3739,49.937
2019-08-18 23:00:00,0.6,0,0,47.781,74.2,0.6,0,-4.62,0.0063,12.3781,47.982
2019-08-18 23:30:00,0.6,0,0,46.166,76.9,0.6,0,-4.75,0.0063,12.3827,46.188
2019-08-19 00:00:00,0.6,0,0,44.674,79.2,0.6,0,-4.62,0.0063,12.3838,44.56
2019-08-19 00:30:00,0.6,0,0,43.214,81,0.6,0,-4.5,0.0063,12.3836,43.099
2019-08-19 01:00:00,0.6,0,1.12,41.925,83,0.6,0,-4.62,0.0063,12.3839,41.81
2019-08-19 01:30:00,0.6,0,0,40.998,82.1,0.6,0,-4.62,0.0063,12.3858,40.696
2019-08-19 02:00:00,0.6,0,0,40.064,83.9,0.6,0,-4.5,0.0063,12.3861,39.384
2019-08-19 02:30:00,0.6,0,0,38.464,87.3,0.6,0,-4.37,0.0063,12.3867,38.25
2019-08-19 03:00:00,0.6,0,0.56,37.321,88.1,0.6,0,-4.37,0.0063,12.3874,37.107
2019-08-19 03:30:00,0.6,0,0,36.891,87.7,0.6,0,-4.5,0.0063,12.3887,36.338
2019-08-19 04:00:00,0.6,0,0,35.83,88.5,0.6,0,-4.25,0.0063,12.3855,35.37
2019-08-19 04:30:00,0.6,0,0,35.395,89,0.6,0,-4.25,0.0063,12.3898,34.786
2019-08-19 05:00:00,0.6,0,0,34.468,89.8,0.6,0,-4.25,0.0063,12.3898,34.002
2019-08-19 05:30:00,0.6,0,0,33.732,90.5,0.6,0,-4.25,0.0063,12.3888,33.411
2019-08-19 06:00:00,0.6,0,0,33.237,89.9,0.6,0,-4.25,0.0063,12.3891,32.815
2019-08-19 06:30:00,3.1,0,0,32.592,89.9,0.6,0,-4.12,0.0063,12.3922,32.218
2019-08-19 07:00:00,8.1,0,0,32.891,90.5,0.6,0,-4.37,0.0063,12.3977,32.218
2019-08-19 07:30:00,16.9,0,0,34.32,89.1,1.9,0,-4.12,0.0063,12.3984,33.411
2019-08-19 08:00:00,34.4,0,0.56,37.942,85.9,6.9,0,-4.37,0.0063,12.3993,36.145
2019-08-19 08:30:00,48.1,0,0,44.674,79.8,11.9,0,-4.37,0.0063,12.3974,43.831
2019-08-19 09:00:00,56.9,0,0,51.852,70.3,18.1,0,-4.5,0.0063,12.3986,49.937
2019-08-19 09:30:00,115.6,0,0,59.788,59.3,44.4,0,-4.75,0.0063,12.3946,61.054
2019-08-19 10:00:00,806.9,0,3.94,70.372,44.5,135.6,0,-5.24,0.0063,12.3955,82.152
2019-08-19 10:30:00,821.9,0,5.08,73.299,37.8,136.9,0,-5.37,0.0063,12.3943,92.55
2019-08-19 11:00:00,914.4,0.56,6.2,75.637,32.7,130.6,0,-5.61,0.0063,12.3946,91.612
2019-08-19 11:30:00,974.4,0.56,5.64,77.815,29.2,164.4,0,-5.61,0.0063,12.3971,94.633
2019-08-19 12:00:00,1126.9,0,3.38,80.625,26.4,185.6,0,-5.49,0.0063,12.399,97.916
2019-08-19 12:30:00,1055.6,0.56,5.64,80.139,26.9,171.9,0,-5.61,0.0063,12.3978,97.525
2019-08-19 13:00:00,891.9,0.56,5.08,83.199,24.9,143.1,0,-5.74,0.0063,12.3958,96.748
2019-08-19 13:30:00,1119.4,1.12,7.31,83.869,25,183.1,0,-5.37,0.0063,12.3946,97.331
2019-08-19 14:00:00,1048.1,1.7,10.13,83.691,24.7,175.6,0,-5.24,0.0063,12.3984,96.168
2019-08-19 14:30:00,954.4,1.7,10.69,79.612,26.8,151.9,0,-5.49,0.0063,12.3974,95.783
2019-08-19 15:00:00,514.4,1.12,7.9,80.449,27.5,95.6,0,-5.61,0.0063,12.3999,97.72
2019-08-19 15:30:00,116.9,1.7,8.46,78.822,28.7,60.6,0,-5.61,0.0063,12.3893,84.654
2019-08-19 16:00:00,380.6,1.12,7.31,79.173,26.5,45.6,0,-5.61,0.0063,12.3907,85.194
2019-08-19 16:30:00,113.1,0.56,7.31,78.559,27.5,18.1,0,-5.12,0.0063,12.3893,80.735
2019-08-19 17:00:00,50.6,1.12,9.57,76.811,28.3,14.4,0,-5.37,0.0063,12.3851,78.449
2019-08-19 17:30:00,43.1,0,5.64,75.942,28.6,10.6,0,-5.24,0.0063,12.389,77.225
2019-08-19 18:00:00,38.1,0,5.64,74.856,30,6.9,0,-5.12,0.0063,12.3894,75.659
2019-08-19 18:30:00,26.9,0,5.64,72.955,32.7,4.4,0,-5.24,0.0063,12.389,73.753
2019-08-19 19:00:00,16.9,0,1.12,70.93,35.4,1.9,0,-5.12,0.0063,12.3878,71.512
2019-08-19 19:30:00,6.9,0,0,67.928,39.8,0.6,0,-5.12,0.0063,12.3909,68.592
2019-08-19 20:00:00,0.6,0,0,63.475,44.8,0.6,0,-5.37,0.0063,12.3935,64.31
