"Plot Title: ATM"
"#","Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 10672171, SEN S/N: 10672171)","Temp, °F (LGR S/N: 10672171, SEN S/N: 10672171)","Coupler Detached (LGR S/N: 10672171)","Coupler Attached (LGR S/N: 10672171)","Host Connected (LGR S/N: 10672171)","Stopped (LGR S/N: 10672171)","End Of File (LGR S/N: 10672171)"
149,09/06/19 01:00:00 PM,12.3861,88.650,,,,,
150,09/06/19 01:30:00 PM,12.3826,89.200,,,,,
151,09/06/19 02:00:00 PM,12.3758,90.309,,,,,
152,09/06/19 02:30:00 PM,12.3794,87.733,,,,,
153,09/06/19 03:00:00 PM,12.3714,88.282,,,,,
154,09/06/19 03:30:00 PM,12.3685,84.834,,,,,
155,09/06/19 04:00:00 PM,12.3748,81.442,,,,,
156,09/06/19 04:30:00 PM,12.3723,80.382,,,,,
157,09/06/19 05:00:00 PM,12.3762,80.029,,,,,
158,09/06/19 05:30:00 PM,12.3775,78.624,,,,,
159,09/06/19 06:00:00 PM,12.3756,77.749,,,,,
160,09/06/19 06:30:00 PM,12.3746,75.312,,,,,
161,09/06/19 07:00:00 PM,12.3804,69.964,,,,,
162,09/06/19 07:30:00 PM,12.3772,62.940,,,,,
163,09/06/19 08:00:00 PM,12.3904,57.096,,,,,
164,09/06/19 08:30:00 PM,12.3894,53.100,,,,,
165,09/06/19 09:00:00 PM,12.3868,50.290,,,,,
166,09/06/19 09:30:00 PM,12.3854,47.982,,,,,
167,09/06/19 10:00:00 PM,12.3843,45.828,,,,,
168,09/06/19 10:30:00 PM,12.3846,44.195,,,,,
169,09/06/19 11:00:00 PM,12.3803,42.548,,,,,
170,09/06/19 11:30:00 PM,12.3809,41.067,,,,,
171,09/07/19 12:00:00 AM,12.3778,39.947,,,,,
172,09/07/19 12:30:00 AM,12.3753,39.007,,,,,
173,09/07/19 01:00:00 AM,12.3722,37.870,,,,,
174,09/07/19 01:30:00 AM,12.3707,37.297,,,,,
175,09/07/19 02:00:00 AM,12.3645,36.723,,,,,
176,09/07/19 02:30:00 AM,12.3650,36.914,,,,,
177,09/07/19 03:00:00 AM,12.3629,36.145,,,,,
178,09/07/19 03:30:00 AM,12.3607,35.370,,,,,
179,09/07/19 04:00:00 AM,12.3556,35.175,,,,,
180,09/07/19 04:30:00 AM,12.3550,34.981,,,,,
181,09/07/19 05:00:00 AM,12.3530,34.198,,,,,
182,09/07/19 05:30:00 AM,12.3530,34.198,,,,,
183,09/07/19 06:00:00 AM,12.3524,34.002,,,,,
184,09/07/19 06:30:00 AM,12.3513,33.607,,,,,
185,09/07/19 07:00:00 AM,12.3513,33.607,,,,,
186,09/07/19 07:30:00 AM,12.3516,35.370,,,,,
187,09/07/19 08:00:00 AM,12.3518,38.818,,,,,
188,09/07/19 08:30:00 AM,12.3466,41.994,,,,,
189,09/07/19 09:00:00 AM,12.3468,47.266,,,,,
190,09/07/19 09:30:00 AM,12.3471,54.495,,,,,
191,09/07/19 10:00:00 AM,12.3408,64.996,,,,,
192,09/07/19 10:30:00 AM,12.3398,70.308,,,,,
193,09/07/19 11:00:00 AM,12.3299,72.028,,,,,
194,09/07/19 11:30:00 AM,12.3260,74.271,,,,,
195,09/07/19 12:00:00 PM,12.3337,77.574,,,,,
196,09/07/19 12:30:00 PM,12.3265,78.449,,,,,
197,09/07/19 01:00:00 PM,12.3234,79.151,,,,,
198,09/07/19 01:30:00 PM,12.3154,79.678,,,,,
199,09/07/19 02:00:00 PM,12.3134,78.800,,,,,
200,09/07/19 02:30:00 PM,12.3102,77.400,,,,,
201,09/07/19 03:00:00 PM,12.3011,83.579,,,,,
202,09/07/19 03:30:00 PM,12.3004,79.151,,,,,
203,09/07/19 04:00:00 PM,12.2999,74.964,,,,,
204,09/07/19 04:30:00 PM,12.2967,73.580,,,,,
205,09/07/19 05:00:00 PM,12.2972,73.753,,,,,
206,09/07/19 05:30:00 PM,12.2879,73.753,,,,,
207,09/07/19 06:00:00 PM,12.2947,72.718,,,,,
208,09/07/19 06:30:00 PM,12.2908,69.107,,,,,
209,09/07/19 07:00:00 PM,12.2956,65.338,,,,,
210,09/07/19 07:30:00 PM,12.2964,61.912,,,,,
211,09/07/19 08:00:00 PM,12.2963,58.131,,,,,
212,09/07/19 08:30:00 PM,12.2966,52.750,,,,,
213,09/07/19 09:00:00 PM,12.2940,48.160,,,,,
214,09/07/19 09:30:00 PM,12.2951,45.104,,,,,
215,09/07/19 10:00:00 PM,12.2970,42.363,,,,,
216,09/07/19 10:30:00 PM,12.2966,40.509,,,,,
217,09/07/19 11:00:00 PM,12.2972,39.007,,,,,
218,09/07/19 11:30:00 PM,12.3028,37.679,,,,,
219,09/08/19 12:00:00 AM,12.3007,36.914,,,,,
220,09/08/19 12:30:00 AM,12.3033,36.145,,,,,
221,09/08/19 01:00:00 AM,12.3011,35.370,,,,,
222,09/08/19 01:30:00 AM,12.2989,34.590,,,,,
223,09/08/19 02:00:00 AM,12.3020,34.002,,,,,
224,09/08/19 02:30:00 AM,12.2962,33.607,,,,,
225,09/08/19 03:00:00 AM,12.2998,33.213,,,,,
226,09/08/19 03:30:00 AM,12.3027,32.617,,,,,
227,09/08/19 04:00:00 AM,12.2970,32.218,,,,,
228,09/08/19 04:30:00 AM,12.3005,31.816,,,,,
229,09/08/19 05:00:00 AM,12.2988,31.213,,,,,
230,09/08/19 05:30:00 AM,12.3017,30.607,,,,,
231,09/08/19 06:00:00 AM,12.2999,29.995,,,,,
232,09/08/19 06:30:00 AM,12.3028,29.379,,,,,
233,09/08/19 07:00:00 AM,12.3069,29.174,,,,,
234,09/08/19 07:30:00 AM,12.3034,29.586,,,,,
235,09/08/19 08:00:00 AM,12.3085,31.415,,,,,
236,09/08/19 08:30:00 AM,12.3051,35.175,,,,,
